green_name,name,request_time,control_id,pattern,cross_id,cycle_len,ring_count,offset,cycle_list,phase_list,over_lap_phase_list,sink_time
经十路（洪山路-舜华路）,经十路-奥体西路,2026-04-01 00:01:31,675207,1,13NJC0B5VT0,130,2,10,{"Cycle2":"3 5_6 8_"，"Cycle1":"1 4_7 9_"},[{"minGTime":"14 7 14 7 7 14 14 7 7 3 3 7 14 1 1 2"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"42 0 41 18 18 41 41 15 15 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 3 3 3 3 3 3 0 0 0 0 0 0 0"，"redTime":"2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2070 1545 1545 2070 1545 20800 41120 20800 41120 2070 2070 1545 41120 20800 41120 20800"，"channelDim":"19810 0 3362 33 97 11586 27906 1 65 0 0 0 0 0 0 0"，"direction":"39 0 35 19 23 37 33 17 21 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:31
经十路（舜耕路-山大路）,经十路-历山路,2026-04-01 00:01:31,982384,4,13MS20B5SI0,120,3,92,{"Cycle2":"6 5_7_"，"Cycle3":"15_12 14_"，"Cycle1":"2 1_4_"},[{"minGTime":"18 55 14 20 18 55 20 14 5 5 7 7 7 7 14 0"，"maxGTime":"80 60 60 50 80 60 50 60 60 60 60 60 60 60 60 0"，"greenTime":"18 59 0 29 18 59 29 0 0 0 0 14 0 15 82 0"，"yellowTime":"3 3 0 3 3 3 3 0 0 0 0 3 0 3 3 0"，"redTime":"2 0 0 3 2 0 3 0 0 0 0 0 0 0 0 0"，"concurrent":"18224 18224 14528 14528 18179 18179 14348 14348 51 51 51 204 204 204 51 0"，"channelDim":"33 19810 0 27906 97 3362 11592 0 25379 0 0 27949 25379 27949 0 0"，"direction":"19 39 0 33 23 35 101 0 18243 0 0 0 18243 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4352 10304 0 10248 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"9059 45 0 109 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:32
经十路（舜耕路-山大路）,经十路-山师东路,2026-04-01 00:01:31,993908,34,13MUK0B5SH0,120,3,7,{"Cycle2":"6_14 7_"，"Cycle3":"9_10_"，"Cycle1":"2_3 12_"},[{"minGTime":"3 35 25 2 2 35 3 14 14 7 7 3 5 10 0 0"，"maxGTime":"60 60 50 60 60 60 45 60 60 60 60 60 60 60 0 0"，"greenTime":"0 74 32 0 0 74 3 0 79 35 0 3 0 32 0 0"，"yellowTime":"0 3 3 0 0 3 0 0 3 3 0 0 0 3 0 0"，"redTime":"0 5 0 0 0 5 0 0 0 0 0 0 0 0 0 0"，"concurrent":"1456 1456 12864 1456 1419 1419 2564 59 59 14404 59 12864 2564 2564 0 0"，"channelDim":"0 19810 11590 0 0 3362 0 0 0 0 0 0 0 27910 0 0"，"direction":"0 39 53 0 0 35 0 0 0 0 0 0 0 49 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 00:01:31
旅游路（荆山东路-福地街）,旅游路-浆水泉路,2026-04-01 05:01:30,429829,7,13NAF0B5PH0,140,2,5,{"Cycle2":"8_9_"，"Cycle1":"7_10_"},[{"minGTime":"3 7 5 2 3 4 15 15 15 15 0 0 0 0 0 0"，"maxGTime":"50 60 60 60 60 60 40 40 30 30 0 0 0 0 0 0"，"greenTime":"0 0 0 0 0 0 96 96 32 32 0 0 0 0 0 0"，"yellowTime":"0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0"，"concurrent":"138 69 138 69 288 528 138 69 528 288 0 0 0 0 0 0"，"channelDim":"25441 0 25441 0 25441 0 1667321193 3369 11593 1667329289 0 0 0 0 0 0"，"direction":"18199 0 18199 0 18199 0 4659063 115 117 4659057 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"597 597 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"97 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-西山东路(龙飞路),2026-04-01 05:01:31,574801,7,13NL70B5K20,80,3,65,{"Cycle2":"2_6_"，"Cycle3":"7_11_"，"Cycle1":"1_5_"},[{"minGTime":"14 14 14 14 7 7 14 3 14 6 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"45 45 0 0 21 21 49 0 0 0 25 0 0 0 0 0"，"yellowTime":"4 4 0 0 4 4 3 0 0 0 3 0 0 0 0 0"，"redTime":"3 3 0 0 3 3 0 0 0 0 0 0 0 0 0 0"，"concurrent":"970 965 970 965 1056 1040 15 15 15 15 48 0 0 0 0 0"，"channelDim":"27906 11586 65 1 3362 19810 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 21 17 35 39 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:32
经十路（洪山路-舜华路）,经十路-奥体西路,2026-04-01 05:01:31,675207,13,13NJC0B5VT0,180,2,18,{"Cycle2":"3 5_6 8_"，"Cycle1":"1 4_7 9_"},[{"minGTime":"14 7 14 7 7 14 14 7 7 3 3 7 14 1 1 2"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"69 0 52 26 42 41 41 30 30 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 3 3 3 3 3 3 0 0 0 0 0 0 0"，"redTime":"2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2070 1545 1545 2070 1545 20800 41120 20800 41120 2070 2070 1545 41120 20800 41120 20800"，"channelDim":"19810 0 3362 33 97 11586 27906 1 65 0 0 0 0 0 0 0"，"direction":"39 0 35 19 23 37 33 17 21 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
经十路（舜耕路-山大路）,经十路-历山路,2026-04-01 05:01:31,982384,7,13MS20B5SI0,180,3,123,{"Cycle2":"5 6 16_7_"，"Cycle3":"9 10_14 13_"，"Cycle1":"1 2 11_3 4_"},[{"minGTime":"20 60 14 20 20 60 20 14 5 5 1 7 7 7 0 1"，"maxGTime":"80 150 60 50 80 60 50 60 60 60 60 60 60 60 0 60"，"greenTime":"24 83 17 33 26 83 53 0 7 115 1 0 23 32 0 1"，"yellowTime":"3 3 3 3 3 3 3 0 0 0 0 0 0 3 0 0"，"redTime":"5 3 0 2 3 3 2 0 0 0 0 0 0 0 0 0"，"concurrent":"33584 33584 14528 14528 1795 1795 14348 14348 33843 33843 33584 204 204 204 0 1795"，"channelDim":"33 19810 0 27906 97 3362 11592 0 25379 0 0 0 25379 27949 0 0"，"direction":"19 39 0 33 23 35 101 0 18243 0 0 0 18243 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4352 8256 0 8200 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"9059 45 0 109 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
经十路（舜耕路-山大路）,经十路-山师东路,2026-04-01 05:01:31,993908,10,13MUK0B5SH0,180,3,46,{"Cycle2":"6_14_"，"Cycle3":"9 11_10_"，"Cycle1":"2_3_"},[{"minGTime":"3 35 25 2 2 35 3 14 14 7 7 3 5 10 0 0"，"maxGTime":"60 60 50 60 60 60 45 60 60 60 60 60 60 60 0 0"，"greenTime":"0 122 47 0 0 122 0 0 82 47 42 0 0 47 0 0"，"yellowTime":"0 3 3 0 0 3 0 0 3 3 3 0 0 3 0 0"，"redTime":"0 5 0 0 0 5 0 0 0 0 0 0 0 0 0 0"，"concurrent":"1456 1456 12864 1456 1419 1419 2564 59 59 14404 59 12864 2564 2564 0 0"，"channelDim":"0 19810 11590 0 0 3362 0 0 0 0 0 0 0 27910 0 0"，"direction":"0 39 53 0 0 35 0 0 0 0 0 0 0 49 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 05:01:31
舜华南路（华云路-华汉路）,舜华南路-大汉峪路,2026-04-01 06:01:30,1376,1,13NU40B5Q10,50,1,0,{"Cycle1":"1 2"},[{"minGTime":"22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"1_5，1_6，3_20，5_5，5_6，7_20 1_20，3_5，3_6，5_20，7_5，7_6 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
舜华南路（旅游路-华茂路）,舜华南路-辰祥路,2026-04-01 06:01:30,221475,1,13NUA0B5TU0,120,2,0,{"Cycle2":"2_4_"，"Cycle1":"1_3_"},[{"minGTime":"27 27 23 23 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 40 40 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"77 77 37 37 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"2 27970 871778 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 39 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 19725 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
奥体中路（天辰路-解放东路）,奥体中路-坤顺路,2026-04-01 06:01:30,273582,4,13NM30B61N0,150,3,55,{"Cycle2":"2 4_7_"，"Cycle3":"9 10_11_"，"Cycle1":"1 3_5_"},[{"minGTime":"14 14 14 14 14 14 14 14 14 14 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"76 78 23 23 31 0 31 0 57 41 34 0 0 0 0 0"，"yellowTime":"3 3 3 3 3 0 3 0 3 3 3 0 0 0 0 0"，"redTime":"5 3 3 3 3 0 3 0 9 0 0 0 0 0 0 0"，"concurrent":"778 773 778 773 1216 1216 1072 1072 15 15 240 0 0 0 0 0"，"channelDim":"2 66 65 1 19810 33 3362 97 11629 0 0 0 0 0 0 0"，"direction":"33 37 21 17 39 19 35 23 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"256 256 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
舜耕路（经十一路-千佛山南路）,舜耕路-舜耕山庄,2026-04-01 06:01:30,522538,19,13MNM0B5OE0,140,2,10,{"Cycle2":"5 6_7_"，"Cycle1":"1_3_"},[{"minGTime":"7 0 7 0 10 5 7 7 0 0 0 0 0 0 0 0"，"maxGTime":"60 0 60 0 60 60 60 60 0 0 0 0 0 0 0 0"，"greenTime":"106 0 28 0 65 38 28 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 0 3 3 3 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"48 0 192 0 1 1 4 4 0 0 0 0 0 0 0 0"，"channelDim":"2 0 77 0 11592 1 33 0 0 0 0 0 0 0 0 0"，"direction":"33 0 0 0 101 17 19 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
旅游路（东山路-环山路）,旅游路-千佛山南路,2026-04-01 06:01:30,542209,61,13MRN0B5MV0,140,2,9,{"Cycle2":"2_4_"，"Cycle1":"1_3_"},[{"minGTime":"40 40 27 26 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"100 100 50 50 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"87 87 45 45 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"27906 11586 1292706402 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 8999 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"3405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-西山东路(龙飞路),2026-04-01 06:01:30,574801,10,13NL70B5K20,100,3,30,{"Cycle2":"2_6_"，"Cycle3":"7_11_"，"Cycle1":"1_5_"},[{"minGTime":"14 14 14 14 7 7 14 3 14 6 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"59 59 0 0 27 27 63 0 0 0 31 0 0 0 0 0"，"yellowTime":"4 4 0 0 4 4 3 0 0 0 3 0 0 0 0 0"，"redTime":"3 3 0 0 3 3 0 0 0 0 0 0 0 0 0 0"，"concurrent":"970 965 970 965 1056 1040 15 15 15 15 48 0 0 0 0 0"，"channelDim":"27906 11586 65 1 3362 19810 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 21 17 35 39 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:01:30
旅游路（荆山东路-福地街）,旅游路-浆水泉路,2026-04-01 06:31:30,429829,37,13NAF0B5PH0,230,2,46,{"Cycle2":"8_9 6_"，"Cycle1":"3 7_5 10_"},[{"minGTime":"3 7 5 2 3 4 15 15 15 15 0 0 0 0 0 0"，"maxGTime":"50 60 60 60 60 60 40 40 30 30 0 0 0 0 0 0"，"greenTime":"0 0 33 0 49 53 89 122 43 47 0 0 0 0 0 0"，"yellowTime":"0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0"，"concurrent":"138 69 138 69 288 528 138 69 528 288 0 0 0 0 0 0"，"channelDim":"25441 0 25441 0 25441 0 1667321193 3369 11593 1667329289 0 0 0 0 0 0"，"direction":"18199 0 18199 0 18199 0 4659063 115 117 4659057 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"597 597 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"97 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:31:30
经十路（舜耕路-山大路）,经十路-山师东路,2026-04-01 06:31:30,993908,67,13MUK0B5SH0,220,3,61,{"Cycle2":"6 5_7 14 13_"，"Cycle3":"9 11_10_"，"Cycle1":"2 4_3 12_"},[{"minGTime":"3 35 25 2 2 35 3 14 14 7 7 3 5 10 0 0"，"maxGTime":"60 60 50 60 60 60 45 60 60 60 60 60 60 60 0 0"，"greenTime":"0 124 52 3 3 124 15 0 87 82 42 30 10 57 0 0"，"yellowTime":"0 3 3 0 0 3 0 0 3 3 3 0 0 3 0 0"，"redTime":"0 5 0 0 0 5 0 0 0 0 0 0 0 0 0 0"，"concurrent":"1456 1456 12864 1456 1419 1419 2564 59 59 14404 59 12864 2564 2564 0 0"，"channelDim":"0 19810 11590 0 0 3362 0 0 0 0 0 0 0 27910 0 0"，"direction":"0 39 53 0 0 35 0 0 0 0 0 0 0 49 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:31:31
经十路（舜耕路-山大路）,经十路-历山路,2026-04-01 06:31:31,982384,34,13MS20B5SI0,220,3,11,{"Cycle2":"5 6 16_7 8_"，"Cycle3":"9 10_12 14 13_"，"Cycle1":"1 2 11_3 4_"},[{"minGTime":"20 60 14 20 20 60 20 14 5 5 1 7 7 7 0 1"，"maxGTime":"80 150 60 50 80 60 50 60 60 60 60 60 60 60 0 60"，"greenTime":"27 109 28 33 29 109 27 34 10 141 1 26 18 19 0 1"，"yellowTime":"3 3 3 3 3 3 3 3 0 0 0 3 0 3 0 0"，"redTime":"5 3 0 2 3 3 2 0 0 0 0 0 0 0 0 0"，"concurrent":"33584 33584 14528 14528 1795 1795 14348 14348 33843 33843 33584 204 204 204 0 1795"，"channelDim":"33 19810 0 27906 97 3362 11592 0 25379 0 0 0 25379 27949 0 0"，"direction":"19 39 0 33 23 35 101 0 18243 0 0 0 18243 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"4352 8256 0 8200 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"9059 45 0 109 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:31:31
经十路（洪山路-舜华路）,经十路-奥体西路,2026-04-01 06:51:30,675207,19,13NJC0B5VT0,220,2,65,{"Cycle2":"3 5_6 8_"，"Cycle1":"1 4_7 9_"},[{"minGTime":"14 7 14 7 7 14 14 7 7 3 3 7 14 1 1 2"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60"，"greenTime":"85 0 39 12 57 67 42 42 67 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 3 3 3 3 3 3 0 0 0 0 0 0 0"，"redTime":"2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2070 1545 1545 2070 1545 20800 41120 20800 41120 2070 2070 1545 41120 20800 41120 20800"，"channelDim":"19810 0 3362 33 97 11586 27906 1 65 0 0 0 0 0 0 0"，"direction":"39 0 35 19 23 37 33 17 21 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 06:51:31
舜华南路（华云路-华汉路）,舜华南路-大汉峪路,2026-04-01 07:01:30,1376,2,13NU40B5Q10,100,1,5,{"Cycle1":"1 2"},[{"minGTime":"60 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"60 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"60 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"1_5，1_6，3_20，5_5，5_6，7_20 1_20，3_5，3_6，5_20，7_5，7_6 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:30
舜华南路（旅游路-华茂路）,舜华南路-辰祥路,2026-04-01 07:01:30,221475,4,13NUA0B5TU0,150,2,0,{"Cycle2":"2_4_"，"Cycle1":"1_3_"},[{"minGTime":"27 27 23 23 0 0 0 0 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 40 40 0 0 0 0 0 0 0 0 0 0 0 0"，"greenTime":"102 102 42 42 0 0 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"2 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0"，"channelDim":"2 27970 871778 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 39 0 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 19725 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:30
奥体中路（天辰路-解放东路）,奥体中路-坤顺路,2026-04-01 07:01:30,273582,19,13NM30B61N0,180,3,110,{"Cycle2":"2 4_7 14_"，"Cycle3":"9 10_11_"，"Cycle1":"1 3_5 13_"},[{"minGTime":"14 14 14 14 14 14 14 14 14 14 14 3 4 2 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 60 60 60 0 0"，"greenTime":"87 89 33 30 42 0 37 0 83 33 46 0 4 4 0 0"，"yellowTime":"3 3 3 3 3 0 3 0 3 3 3 0 0 0 0 0"，"redTime":"5 3 0 3 0 0 5 0 9 0 0 0 0 0 0 0"，"concurrent":"778 2821 778 2821 9408 9408 5168 5168 2063 2063 12528 778 9408 5168 0 0"，"channelDim":"2 66 65 1 19810 33 3362 97 11629 0 0 0 0 0 0 0"，"direction":"33 37 21 17 39 19 35 23 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"256 256 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"109 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:30
舜耕路（经十一路-千佛山南路）,舜耕路-舜耕山庄,2026-04-01 07:01:30,522538,1,13MNM0B5OE0,170,2,50,{"Cycle2":"5 6_7_"，"Cycle1":"1_3_"},[{"minGTime":"7 0 7 0 10 5 7 7 0 0 0 0 0 0 0 0"，"maxGTime":"60 0 60 0 60 60 60 60 0 0 0 0 0 0 0 0"，"greenTime":"132 0 32 0 72 57 32 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 0 3 0 3 3 3 0 0 0 0 0 0 0 0 0"，"redTime":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"48 0 192 0 1 1 4 4 0 0 0 0 0 0 0 0"，"channelDim":"2 0 77 0 11592 1 33 0 0 0 0 0 0 0 0 0"，"direction":"33 0 0 0 101 17 19 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:31
旅游路（东山路-环山路）,旅游路-千佛山南路,2026-04-01 07:01:30,542209,97,13MRN0B5MV0,220,2,102,{"Cycle2":"2_4_"，"Cycle1":"5 1 6_3_"},[{"minGTime":"20 20 15 15 7 4 14 14 0 0 0 0 0 0 0 0"，"maxGTime":"60 60 30 30 60 60 60 60 0 0 0 0 0 0 0 0"，"greenTime":"101 155 51 51 28 28 0 0 0 0 0 0 0 0 0 0"，"yellowTime":"3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0"，"redTime":"0 5 3 3 0 0 0 0 0 0 0 0 0 0 0 0"，"concurrent":"194 49 8 4 194 194 49 49 0 0 0 0 0 0 0 0"，"channelDim":"27906 11586 19810 3362 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 39 35 0 0 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:30
龙鼎大道（龙奥南路-龙腾路）,龙鼎大道-西山东路(龙飞路),2026-04-01 07:01:30,574801,13,13NL70B5K20,150,3,15,{"Cycle2":"4 2_6_"，"Cycle3":"7 8 9 10_11_"，"Cycle1":"1 3_5_"},[{"minGTime":"14 14 14 14 7 7 14 3 14 6 14 0 0 0 0 0"，"maxGTime":"60 60 60 60 60 60 60 60 60 60 60 0 0 0 0 0"，"greenTime":"76 68 23 29 30 30 35 19 27 20 34 0 0 0 0 0"，"yellowTime":"4 4 4 4 4 4 3 3 3 3 3 0 0 0 0 0"，"redTime":"3 3 3 5 3 3 0 0 0 0 0 0 0 0 0 0"，"concurrent":"970 965 970 965 1056 1040 15 15 15 15 48 0 0 0 0 0"，"channelDim":"27906 11586 65 1 3362 19810 0 0 0 0 0 0 0 0 0 0"，"direction":"33 37 21 17 35 39 0 0 0 0 0 0 0 0 0 0"}],[{"modifierPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"includedPhases":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"，"direction":"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"}],2026-04-01 07:01:31
